Seq,RAdeg,DEdeg,Fprob,Pany,Deep,D20,FFlux_bay,HFlux_bay,SFlux_bay,Source_Name_1,RA_1,DEC_1,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,S_Code,FLAG_DEEP,flag_clean,Z_BEST,Z_BEST_SOURCE,Z_SPEC,Z_SOURCE,Z_QUAL,Cat,SFR_cons,Radio_excess,RadioAGN_final
,149.44539081685073,2.360477371744779,1.110223E-16,0.978719,,,4.012910067175551E-15,1.5243399736366257E-15,1.2455900069038264E-15,,149.445383,2.360477,445.3147,,,,,,,0.34,,,,,COSMOS,2.086,0.0,0
,149.82381357305343,2.385383272112676,1.0E-8,0.9673723,,,5.7191999176624524E-15,3.713339924720123E-15,1.525600041024785E-15,,149.823808,2.385394,29.07658,,,,,,,1.234,,,,,COSMOS,0.3147,1.0,1
,149.79359619438193,2.2320652049341265,3.220129E-6,0.9732767,,,1.970899978593829E-15,0.0,3.635730107411474E-16,,149.793588,2.232068,39.64586,,,,,,,0.76,,,,,COSMOS,1.715,0.0,0
,149.6495099665126,2.3860724220310376,7.718048E-12,0.9566626,,,2.256480101375932E-15,4.137390029104043E-15,0.0,,149.649505,2.386076,18.76278,,,,,,,0.957,,,,,COSMOS,-0.3098,0.0,0
,149.6425100685362,2.4159269826083265,1.0E-8,0.9879674,,,9.436040206037104E-15,1.470329934194492E-14,2.306739913032009E-16,,149.642526,2.415906,11.30758,,,,,,,0.956,,,,,COSMOS,0.5765,0.0,0
,149.4939638303654,2.0400541783383126,1.098743E-9,0.9768394,,,2.6969399868052467E-15,3.147370085298455E-15,2.5445100022601717E-16,,149.493982,2.040081,169.4077,,,,,,,0.979,,,,,COSMOS,-0.2697,1.0,1
,149.67312196015268,2.0786409458082176,9.703047E-7,0.9686936,,,2.0799198951690356E-15,4.27398002107943E-15,0.0,,149.673116,2.078656,93.27868,,,,,,,1.798,,,,,COSMOS,1.256,1.0,1
,149.52746257231166,2.091635220250879,9.442334E-7,0.9767278,,,1.4268999503624512E-15,2.3528599570374993E-15,0.0,,149.527461,2.091639,34.27069,,,,,,,2.423,,,,,COSMOS,1.606,1.0,1
,149.65397135419093,2.1072685908331765,4.746521E-7,0.97130686,,,1.8184799996254436E-15,1.7357400213926307E-15,0.0,,149.653983,2.107269,57.26772,,,,,,,2.182,,,,,COSMOS,1.3,0.0,0
,149.7488808811384,2.274320222006044,2.216825E-7,0.63038456,,,1.706799976079385E-15,0.0,3.9481100350073476E-16,,149.748874,2.274306,16.68857,,,,,,,2.151,,,,,COSMOS,1.674,0.0,0
,149.45629702398912,2.276594194366512,2.609602E-8,0.9294332,,,4.1252198597178935E-15,3.7736402002351566E-15,6.264700147122536E-16,,149.456321,2.276598,43.03375,,,,,,,2.104,,,,,COSMOS,1.874,0.0,0
,149.84252595896865,2.324356819372244,1.0E-8,0.98141205,,,3.3486399366426537E-15,5.599810200230485E-15,0.0,,149.842525,2.324373,33.66498,,,,,,,0.969,,,,,COSMOS,0.6042,0.0,0
,149.78206859637032,2.471334014163933,6.015188E-12,0.77753377,,,2.4433800387699614E-15,3.2555800266178495E-15,3.4174600401180855E-16,,149.782081,2.471306,18.40874,,,,,,,3.326,,,,,COSMOS,,0.0,0
,149.61841195080092,2.1328681494741977,6.661338E-16,0.9245665,,,2.57806992408642E-15,3.9560800856454185E-15,0.0,,149.618419,2.132876,20.10217,,,,,,,0.632,,,,,COSMOS,-0.36,0.0,0
,149.8267580016331,2.149895002907771,1.45739E-12,0.9753755,,,2.7083399914841055E-15,5.374360099341018E-15,0.0,,149.826763,2.149913,34.79242,,,,,,,0.228,,,,,COSMOS,0.1206,0.0,0
,149.86183314193448,2.1730916090024666,2.414676E-7,0.9761284,,,2.0615901021904526E-15,0.0,0.0,,149.861825,2.173094,125.6926,,,,,,,0.88409317,,,,,COSMOS,1.455,0.0,0
,149.64962078995725,2.209246305701184,2.3194E-11,0.92837214,,,2.5259500810177315E-15,2.164179979904815E-15,4.659290014829491E-16,,149.649632,2.209241,1354.324,,,,,,,0.953,,,,,COSMOS,-0.2401,1.0,1
,149.84103923290797,2.2549146158075946,2.484475E-8,0.9914731,,,1.6861600066162843E-15,3.033180091371445E-15,0.0,,149.841038,2.254916,43.59363,,,,,,,0.345,,,,,COSMOS,0.7268,0.0,0
,149.54467870261072,1.945274699289908,1.930678E-12,0.9652266,,,2.9175399770387358E-15,5.018309799962673E-15,0.0,,149.544696,1.945268,13.05729,,,,,,,0.37,,,,,COSMOS,-0.1129,0.0,0
,149.5804067995381,1.96777984807478,1.019207E-8,0.923991,,,1.936060031165602E-15,3.257900049860379E-15,0.0,,149.580395,1.967795,35.31223,,,,,,,0.764,,,,,COSMOS,-0.25,0.0,0
,149.49187811560432,1.973684599441932,1.945156E-6,0.92090684,,,3.018139962601761E-15,3.110189997595201E-15,3.899509931471856E-16,,149.4919,1.973683,18160.00044,,,,,,,2.239,,,,,COSMOS,1.573,1.0,1
,149.8331135491864,2.1343012789637363,3.825912E-9,0.95649683,,,1.5923100266099287E-15,3.7870199326699855E-15,0.0,,149.833113,2.13432,14.76055,,,,,,,1.0197815,,,,,COSMOS,-0.4462,0.0,0
,149.6863573662032,2.14796293798228,2.819184E-10,0.9240311,,,1.7734899505111499E-15,2.0341299293151786E-15,0.0,,149.686349,2.147929,26.57903,,,,,,,2.368,,,,,COSMOS,1.672,1.0,1
,149.6807014674418,2.2682839457271604,3.931777E-11,0.9772493,,,2.46006002332553E-15,2.4680299680844824E-15,3.0625198832962355E-16,,149.680692,2.268295,35.82024,,,,,,,0.902,,,,,COSMOS,-0.02716,1.0,1
,149.6341118723352,2.066096311329105,8.698079E-8,0.96994835,,,1.3015800493876382E-15,1.4326399750086384E-15,8.210590127989922E-17,,149.634113,2.066116,36.54201,,,,,,,2.8965,,,,,COSMOS,1.319,1.0,1
,149.6217533157802,2.2170597388640507,1.240321E-6,0.8822474,,,1.1818500364691115E-15,2.0439599584263016E-15,0.0,,149.621765,2.217057,15.52293,,,,,,,1.0072,,,,,COSMOS,-0.6142,1.0,1
,149.79252581688934,2.42311314683176,2.42444E-6,0.96484715,,,1.3813900347767801E-15,2.2976600904143574E-15,0.0,,149.792526,2.423125,21.25034,,,,,,,1.025,,,,,COSMOS,1.676,0.0,0
,149.5645604477511,2.193160011155152,-1.0,0.8715477,,,1.1985399736618102E-15,0.0,3.563990122548179E-16,,149.56454,2.193168,107.0385,,,,,,,0.265,,,,,COSMOS,1.766,0.0,0
,149.73303700838255,2.334585506988458,-1.0,0.9905085,,,0.0,0.0,4.64430017864105E-16,,149.733044,2.334598,16.76129,,,,,,,1.5860767,,,,,COSMOS,3.004,0.0,0
,149.4415878237759,2.4258814054099647,-1.0,0.9871188,,,9.935480477891393E-16,0.0,7.4027799678005185E-16,,149.441629,2.425833,812.0343,,,,,,,0.481,,,,,COSMOS,-0.2231,1.0,1
,149.64986976349113,2.4401216193326167,-1.0,0.97917926,,,1.5496800230449222E-15,2.406220068099205E-15,0.0,,149.649863,2.440083,23.95534,,,,,,,1.423,,,,,COSMOS,1.611,0.0,0
,149.85675409952026,2.2731216738612727,-1.0,0.8499116,,,1.2231499865486919E-15,1.7240000388645677E-15,0.0,,149.856753,2.273131,31.5096,,,,,,,0.764,,,,,COSMOS,1.35,1.0,1
,149.56573279709258,2.472017300502612,1.0E-8,0.9860375,,,8.198809673168848E-15,3.965879833328677E-15,2.571560052370297E-15,,149.565737,2.47202,14.1252,,,,,,,1.428,,,,,COSMOS,2.824,0.0,0
,149.58281261431245,2.484320659598767,1.0E-8,0.99846965,,,2.0462200456174834E-13,1.2241799913180473E-13,6.055359935263488E-14,,149.582822,2.484318,43.01863,,,,,,,0.345,,,,,COSMOS,2.845,0.0,0
,149.7123868369153,2.487520882259389,5.343503E-13,0.9914501,,,3.280560087023563E-15,1.7798800729443547E-15,7.75649986778273E-16,,149.712395,2.487511,41.07048,,,,,,,1.4844308,,,,,COSMOS,2.02,0.0,0
,149.5246307423467,2.5310268795104087,1.0E-8,0.98842824,,,3.9200600095634294E-15,2.3373399841031955E-15,1.2325500405599649E-15,,149.524628,2.531026,15.15605,,,,,,,4.31,,,,,COSMOS,1.321,0.0,0
,149.69580956852337,2.5490452319984804,1.0E-8,0.99204063,,,5.313159851319527E-15,6.0709998057114755E-15,7.659470126092382E-16,,149.695825,2.549033,26.72822,,,,,,,1.776,,,,,COSMOS,2.043,0.0,0
,149.5524083695706,2.5907568845335494,1.0E-8,0.99810404,,,2.1878500191543047E-14,1.2221499582753398E-14,6.601970031994359E-15,,149.552398,2.590783,28.95092,,,,,,,1.0053922,,,,,COSMOS,0.2916,0.0,0
,149.65569208022634,2.600844360639699,1.0E-8,0.9419309,,,2.2375799672326446E-13,1.4197799565792563E-13,6.293580158975645E-14,,149.655694,2.6008,14.14796,,,,,,,0.735,,,,,COSMOS,,0.0,0
,149.59412649833212,2.614013137775949,1.0E-8,0.43133336,,,1.2467799823156003E-14,9.946440237195917E-15,2.8531000397522335E-15,,149.59409,2.613962,33.37551,,,,,,,1.73,,,,,COSMOS,2.008,0.0,0
,149.78541000867526,2.646389820079373,1.0E-8,0.9897393,,,6.741220130940598E-15,7.775110240425091E-15,9.508789748294407E-16,,149.785422,2.646397,41.83564,,,,,,,1.941,,,,,COSMOS,1.163,1.0,1
,149.7741348235031,2.674156469955924,1.0E-8,0.9617951,,,8.557960113134144E-15,6.253479925186732E-15,2.12216989857808E-15,,149.77415,2.674155,16.13223,,,,,,,1.124,,,,,COSMOS,,0.0,0
,149.59815645887045,2.6850306364536625,1.0E-8,0.9931535,,,1.3590499643094216E-14,9.350789728027747E-15,3.65243020899954E-15,,149.598156,2.685041,21.00478,,,,,,,2.402,,,,,COSMOS,1.481,1.0,1
,149.73413036284904,2.691088077098886,1.0E-8,0.9795299,,,5.705990015333548E-15,2.9648399908793104E-15,1.6834900528874203E-15,,149.734124,2.691094,2014.6,,,,,,,0.91099566,,,,,COSMOS,2.45,1.0,1
,149.4357333645507,2.70300640221848,1.0E-8,0.9912681,,,7.587329812282391E-15,1.1818200091511313E-14,4.145009990437102E-16,,149.435754,2.703002,26.34677,,,,,,,1.894,,,,,COSMOS,1.603,0.0,0
,149.58508672384005,2.709023566323513,1.0E-8,0.96831906,,,4.231699948000758E-15,2.076419955030981E-15,1.2079200165197044E-15,,149.585085,2.709018,26.65494,,,,,,,1.98,,,,,COSMOS,1.466,0.0,0
,149.64261313286198,2.725699854825528,1.0E-8,0.99467665,,,2.951209833153626E-14,3.1656199607184646E-14,4.299820031684843E-15,,149.642586,2.725692,45.75049,,,,,,,0.393,,,,,COSMOS,-0.8281,0.0,0
,149.49809264576078,2.7804925931537325,1.0E-8,0.99253565,,,6.4068598042425935E-15,1.1685499674829718E-14,6.580250095523509E-16,,149.498083,2.7805,71.0295,,,,,,,0.30172,,,,,COSMOS,0.9712,1.0,1
,149.64433779009963,2.560596058608538,1.0E-8,0.9799914,,,4.644869914177197E-15,5.1501699599605915E-15,5.763829977774163E-16,,149.644345,2.560583,68.70596,,,,,,,1.0,,,,,COSMOS,1.562,0.0,0
,149.62065347170414,2.6143105101876176,1.0E-8,0.98980623,,,8.336470314789565E-15,1.0603799637670403E-14,9.051810179294792E-16,,149.62065,2.614296,27.83631,,,,,,,0.9479,,,,,COSMOS,0.2206,1.0,1
,149.64292587916233,2.6841699689563234,1.0E-8,0.9888862,,,8.942550340637276E-15,1.0300799858811542E-14,1.0702899739642078E-15,,149.642914,2.684195,29.32177,,,,,,,1.071,,,,,COSMOS,0.8886,0.0,0
,149.7022789486435,2.7298493055996502,1.28686E-12,0.98080707,,,2.8304800248958074E-15,1.4386499914067629E-15,7.365340052740694E-16,,149.70228,2.729821,52.66374,,,,,,,1.276,,,,,COSMOS,1.456,0.0,0
,149.80994234347446,2.5761829590140484,1.0E-8,0.97274446,,,4.546580210977808E-15,6.1481302023719785E-15,3.8290698774848004E-16,,149.809958,2.576191,14.66615,,,,,,,0.971386,,,,,COSMOS,1.787,0.0,0
,149.4411803445311,2.5764241993662425,1.0E-8,0.9808443,,,5.284359884079933E-15,1.9999400796739692E-15,1.8056999665172708E-15,,149.44119,2.576424,20.57105,,,,,,,1.954,,,,,COSMOS,0.9931,1.0,1
,149.6818304797751,2.652270540570217,1.0E-8,0.96867543,,,3.2752000625333377E-15,2.093290098483208E-15,6.951329935759698E-16,,149.681838,2.652266,25.36792,,,,,,,2.4417,,,,,COSMOS,1.643,0.0,0
,149.68131591758026,2.681063295293073,1.0E-8,0.97574073,,,1.2283299953618019E-14,8.417169684773324E-15,3.304700102503837E-15,,149.681315,2.681087,101.9886,,,,,,,0.659,,,,,COSMOS,1.929,0.0,0
,149.5731645740723,2.710658577471579,1.0E-8,0.9747631,,,5.144809935470366E-15,5.937190199385451E-15,6.621860059661784E-16,,149.573125,2.710606,14.30806,,,,,,,0.867,,,,,COSMOS,0.2528,0.0,0
,149.7728706429,2.5557900111529914,1.726369E-9,0.6921882,,,1.6889799910559306E-15,1.317559961212301E-15,2.771680003549039E-16,,149.77289,2.555756,18.2252,,,,,,,0.7349186,,,,,COSMOS,,0.0,0
,149.7659636009474,2.648305287683948,1.0E-8,0.7877477,,,1.244119960048043E-14,1.3067999746283875E-14,1.954039999536969E-15,,149.766003,2.648333,12.52048,,,,,,,2.083,,,,,COSMOS,0.4598,0.0,0
,149.60458342385274,2.52380764563202,4.32987E-15,0.77054805,,,2.674499966450112E-15,4.465480194409998E-15,0.0,,149.604589,2.523742,38.18059,,,,,,,0.515,,,,,COSMOS,,0.0,0
,149.76960180242546,2.579624844838253,1.0E-8,0.9907545,,,4.23854016256631E-15,7.023249915124284E-15,0.0,,149.769616,2.579615,17.07854,,,,,,,1.778,,,,,COSMOS,1.413,0.0,0
,149.80986325191543,2.606713046080816,4.440892E-16,0.97496897,,,2.761589988262668E-15,4.130340173884046E-15,0.0,,149.80988,2.606708,14.33495,,,,,,,0.508,,,,,COSMOS,0.7853,0.0,0
,149.82336372932238,2.5397679710675614,1.565414E-14,0.56502193,,,2.5682199897010365E-15,4.076989803701234E-15,1.1225399424694181E-16,,149.823394,2.539776,25.19276,,,,,,,2.2993,,,,,COSMOS,1.049,0.0,0
,149.742731269866,2.54035918578875,3.996692E-12,0.9896639,,,3.0673900580451517E-15,4.206050096292003E-15,2.198339945164854E-16,,149.74275,2.540354,13.62456,,,,,,,1.728,,,,,COSMOS,2.201,0.0,0
,149.56737977795925,2.564940730315416,1.033775E-7,0.95939344,,,1.7922499303478197E-15,1.7131299591733348E-15,0.0,,149.567368,2.564935,14.02484,,,,,,,0.502,,,,,COSMOS,1.036,0.0,0
,149.76303741018845,2.6952334544553915,1.0E-8,0.9418067,,,5.080789914767465E-15,8.202479866929301E-15,0.0,,149.763048,2.695244,30.7576,,,,,,,1.27399,,,,,COSMOS,1.245,1.0,1
,149.56194357569953,2.6959186983271097,4.16296E-8,0.98792845,,,1.5254399517977539E-15,1.243220008717409E-15,0.0,,149.561932,2.695922,154.3854,,,,,,,1.887,,,,,COSMOS,2.894,1.0,1
,149.751793356069,2.734835666213754,1.8813E-9,0.98092216,,,2.3065200550426374E-15,3.830950025929909E-15,0.0,,149.751799,2.734818,39.32152,,,,,,,0.462,,,,,COSMOS,,0.0,0
,149.5183674819581,2.5553783985132554,2.405656E-7,0.7955848,,,1.2635600226380632E-15,1.3448999612881833E-15,0.0,,149.518374,2.55534,48.50685,,,,,,,,,,,,COSMOS,,0.0,0
,149.59506749331533,2.601174733914994,2.306424E-8,0.9700404,,,2.1365700939561137E-15,2.029580091839002E-15,3.065069981863063E-16,,149.595076,2.601238,38.57133,,,,,,,1.4606,,,,,COSMOS,1.237,0.0,0
,149.65466207879135,2.596865714871726,5.222303E-7,0.9347494,,,1.448559959252283E-15,0.0,3.568140054594133E-16,,149.654683,2.59686,588.236,,,,,,,2.95,,,,,COSMOS,1.42,1.0,1
,149.78743110933965,2.6721944809950973,1.060992E-6,0.42058155,,,1.3838300190604645E-15,0.0,3.1078800858084794E-16,,149.78744,2.672214,170.2726,,,,,,,0.079,,,,,COSMOS,-0.7264,0.0,0
,149.69350049396405,2.674203249820589,1.443559E-6,0.9666553,,,1.4604299613377495E-15,2.284250076551664E-15,0.0,,149.693509,2.674213,49.35927,,,,,,,0.919,,,,,COSMOS,2.043,1.0,1
,149.4574047844319,2.6639314152300013,-1.0,0.9768248,,,1.4025400239532464E-15,0.0,4.219149990216883E-16,,149.457396,2.663943,58.48695,,,,,,,0.40098,,,,,COSMOS,0.3967,1.0,1
,149.79045083852407,2.751377344719546,-1.0,0.55537784,,,1.5415200252684295E-15,0.0,6.548400068519971E-16,,149.79045,2.75137,94.602,,,,,,,0.908,,,,,COSMOS,-0.1423,1.0,1
,149.43710453177476,2.7905504840097537,-1.0,0.9703078,,,2.8780500304883194E-15,0.0,7.13118997057086E-16,,149.437085,2.790543,34.49744,,,,,,,1.8437,,,,,COSMOS,2.345,1.0,1
,150.17315109494737,1.6163469258366434,1.0E-8,0.9938236,,,3.312920006685524E-14,1.3221100104467143E-14,1.1413199758111142E-14,,150.173187,1.616301,176.2584,,,,,,,0.52499,,,,,COSMOS,-0.4357,0.0,0
,150.15962052003047,1.6189677897191814,1.0E-8,0.997399,,,5.985020286444417E-14,3.170379947068855E-14,1.829430060402721E-14,,150.159627,1.618982,13.99312,,,,,,,1.248,,,,,COSMOS,,0.0,0
,149.97411731826705,1.64348691507807,1.0E-8,0.97573286,,,4.097859848488632E-15,2.4179099698042614E-15,1.1482199697269188E-15,,149.974093,1.643508,45.45596,,,,,,,1.04,,,,,COSMOS,2.595,0.0,0
,150.04586662070002,1.644571786965041,1.0E-8,0.9967126,,,1.4616900287259087E-14,1.96837006058697E-14,1.298030028426577E-15,,150.045857,1.644605,28.7928,,,,,,,0.9161354,,,,,COSMOS,0.2364,1.0,1
,150.20688328653458,1.6802272837550123,1.0E-8,0.9904958,,,8.246130015800157E-15,1.0452300171757446E-14,1.0450900026295635E-15,,150.206906,1.680273,182.2678,,,,,,,1.11,,,,,COSMOS,2.336,0.0,0
,149.88080035924767,1.6884178692810512,1.0E-8,0.9951141,,,2.6027599604109934E-14,1.7075199964361985E-14,7.116280390754171E-15,,149.880802,1.688445,14.27545,,,,,,,1.700083,,,,,COSMOS,1.322,0.0,0
,150.07822318785918,1.709016739945076,1.0E-8,0.99484485,,,1.3841500069321135E-14,9.954980023370134E-15,3.618500186714901E-15,,150.078231,1.709019,20.51609,,,,,,,0.7332209,,,,,COSMOS,1.4,0.0,0
,150.36039259723785,1.720007201289253,1.0E-8,0.9924347,,,9.774920300541657E-15,4.771099846174716E-15,2.9343199114820803E-15,,150.360404,1.720005,26.02253,,,,,,,1.444,,,,,COSMOS,1.336,0.0,0
,149.85834040922708,1.7456018565037557,1.0E-8,0.9876608,,,7.536279983584322E-15,5.111120047026274E-15,2.0301600976496345E-15,,149.858354,1.745622,21.66146,,,,,,,0.667,,,,,COSMOS,,1.0,1
,150.2425144965011,1.7663830952561228,1.0E-8,0.9949599,,,9.420110226804682E-14,6.964409924410317E-14,2.442919930473013E-14,,150.242523,1.766371,73.90053,,,,,,,0.623,,,,,COSMOS,0.2395,1.0,1
,150.24321315839586,1.7703164467925898,1.221245E-15,0.98032284,,,3.524429978142259E-15,1.83520000648777E-15,8.509180226855598E-16,,150.243231,1.770306,30.53208,,,,,,,1.4093009,,,,,COSMOS,0.781,0.0,0
,149.86358516864456,1.7763318515951103,1.0E-8,0.99165404,,,9.52978981263921E-15,5.832360131283838E-15,2.5158600127918014E-15,,149.863595,1.776348,37.37081,,,,,,,0.427,,,,,COSMOS,-0.2962,0.0,0
,150.2440986769474,1.7821778105093309,1.0E-8,0.9662913,,,4.0470899641796305E-15,2.162910065758644E-15,1.0752600456613408E-15,,150.244108,1.782173,232.0666,,,,,,,1.12,,,,,COSMOS,1.026,1.0,1
,150.1280003559419,1.7864245563839358,1.0E-8,0.99726886,,,7.300610006669758E-15,8.284489596882463E-15,1.2672099934869004E-15,,150.128021,1.786452,80.0418,,,,,,,1.5518628,,,,,COSMOS,1.702,1.0,1
,149.98351065490496,1.791035743996474,1.0E-8,0.99434316,,,1.8438399543080006E-14,8.225909645283302E-15,5.6612501585760495E-15,,149.983518,1.791039,77.21575,,,,,,,0.337,,,,,COSMOS,-1.03,1.0,1
,150.02125978109635,1.7913736892907388,1.0E-8,0.9933002,,,1.5013599697776166E-14,1.4318900543887868E-14,3.0132299243647645E-15,,150.021279,1.79137,26.89247,,,,,,,1.165,,,,,COSMOS,0.4776,0.0,0
,150.19503222887394,1.793726762367581,1.0E-8,0.9853437,,,9.491299788483027E-15,5.1098401802429725E-15,2.8442000528171958E-15,,150.195039,1.793725,28.64666,,,,,,,1.867,,,,,COSMOS,1.905,0.0,0
,149.8528996754004,1.8033551759652384,1.0E-8,0.9913364,,,5.427450006892549E-15,7.150039735899939E-15,5.176080168421509E-16,,149.852928,1.803349,24.73043,,,,,,,1.429,,,,,COSMOS,1.607,0.0,0
,150.16531569133454,1.805972316165056,1.0E-8,0.9951961,,,1.0113199848686607E-14,5.069869966011463E-15,2.9847998987648844E-15,,150.165329,1.805993,19.15391,,,,,,,0.907,,,,,COSMOS,1.72,0.0,0
,150.19972268926418,1.8265674022404408,1.0E-8,0.9947846,,,5.6274900511006296E-14,3.2857698902205926E-14,1.6103800557594125E-14,,150.199725,1.826557,28.57254,,,,,,,0.893,,,,,COSMOS,1.955,0.0,0
,150.06785507471764,1.8512925413359689,1.0E-8,0.99802786,,,4.750920048536035E-14,2.421800010966174E-14,1.4394399978608433E-14,,150.067867,1.851289,69.12552,,,,,,,1.1342,,,,,COSMOS,0.5106,0.0,0
,150.06607967008645,1.879338616909608,1.0E-8,0.9982658,,,2.701710010496062E-14,2.0494199328043028E-14,6.45853982545342E-15,,150.066094,1.879332,13.28247,,,,,,,1.3437355,,,,,COSMOS,1.817,1.0,1
,149.86202502448387,1.8948205653736525,1.0E-8,0.9987938,,,6.38600974943275E-14,5.766489851810955E-14,1.3534599703740168E-14,,149.86203,1.894808,80.30583,,,,,,,0.444,,,,,COSMOS,1.02,0.0,0
,150.30888384614437,1.9122725413540351,1.0E-8,0.99764705,,,3.962839916784276E-14,2.456129917505212E-14,1.106280001552393E-14,,150.308881,1.912249,3157.00029,,,,,,,1.514957,,,,,COSMOS,,1.0,1
,150.122133233733,1.9131601881066416,1.0E-8,0.9918914,,,2.1571200026410976E-14,1.387219993146142E-14,5.871429949492416E-15,,150.122152,1.913162,16.38611,,,,,,,1.4452481,,,,,COSMOS,0.6864,1.0,1
,149.90614560033637,1.917186776276798,1.0E-8,0.995474,,,2.419959916591559E-14,1.4309600122127016E-14,6.7085000952211114E-15,,149.906133,1.917192,70.89828,,,,,,,1.4944081,,,,,COSMOS,-0.2792,0.0,0
,150.14366940656646,1.930339115398,1.0E-8,0.992742,,,1.694469929224441E-14,1.5565099461601652E-14,3.5126399147911895E-15,,150.143671,1.930347,31.84628,,,,,,,0.895,,,,,COSMOS,1.201,0.0,0
,150.04704587408952,1.931313996660215,1.0E-8,0.9871793,,,9.245799994215577E-15,6.8624301221762146E-15,2.2319599798605776E-15,,150.047053,1.931329,19.21752,,,,,,,2.22,,,,,COSMOS,0.09837,0.0,0
,149.98872435236845,1.9324077726928928,1.0E-8,0.9940334,,,5.077220094411262E-15,2.909859929305981E-15,1.408890018200575E-15,,149.988734,1.93239,14.21095,,,,,,,2.406,,,,,COSMOS,2.007,0.0,0
,150.01200740275766,1.6521143354894352,1.0E-8,0.99126667,,,4.185819984896255E-15,1.6718599728842635E-15,1.2439199755691962E-15,,150.011999,1.652125,661.7351,,,,,,,1.5166414,,,,,COSMOS,2.64,1.0,1
,150.07471653779876,1.6595504084693375,6.1251E-13,0.9214673,,,2.6235399232444516E-15,2.0651999448534136E-15,5.417170097407316E-16,,150.074728,1.659568,29.1668,,,,,,,0.748,,,,,COSMOS,1.545,0.0,0
,150.34879326674522,1.6846966808470898,8.748291E-11,0.9826173,,,1.9972100924849686E-15,1.6861199843095265E-15,5.734640163620596E-16,,150.348808,1.684726,35.58755,,,,,,,2.03,,,,,COSMOS,2.56,1.0,1
,150.25029981868283,1.7441856336347796,8.881784E-16,0.9261704,,,3.1237499362895584E-15,1.3491899714077895E-15,1.0819000428139857E-15,,150.25031,1.744168,26.2844,,,,,,,0.9583,,,,,COSMOS,-0.8886,1.0,1
,150.0503700300123,1.7444202968897935,1.0E-8,0.9891508,,,1.1220799612274117E-14,4.212720057235157E-15,3.7599199605555314E-15,,150.050381,1.744414,40.22725,,,,,,,1.149,,,,,COSMOS,0.01681,0.0,0
,150.10612154502437,1.7496158306334246,1.0E-8,0.99059206,,,3.002510087142551E-15,6.00390981997037E-16,9.438620480152677E-16,,150.106143,1.749616,33.85876,,,,,,,1.6734874,,,,,COSMOS,1.397,0.0,0
,150.17997432227227,1.7688634526663716,1.0E-8,0.9901006,,,8.121159621795205E-15,1.1780199652398644E-15,3.009029911495804E-15,,150.179991,1.768835,39300.00215,,,,,,,0.346,,,,,COSMOS,0.3275,1.0,1
,149.86103841445603,1.8332307749705048,1.0E-8,0.96696234,,,3.650770024422921E-15,3.2033199995963905E-15,7.459019779124652E-16,,149.861058,1.833211,29.33388,,,,,,,1.8852,,,,,COSMOS,1.771,0.0,0
,149.92495009617338,1.8438580759628265,7.661258E-9,0.88397586,,,1.2710900396600356E-15,0.0,5.525290147355183E-16,,149.924968,1.843863,25.66922,,,,,,,0.0,,,,,COSMOS,1.697,1.0,1
,150.23079346647046,1.8712299679936413,5.777712E-12,0.9805715,,,2.015410077664385E-15,2.011700073355411E-15,2.2647400490402006E-16,,150.230778,1.87122,19.51062,,,,,,,0.415,,,,,COSMOS,-0.1964,0.0,0
,150.340372581723,1.887216842207733,1.059424E-10,0.96229285,,,1.8327800333574644E-15,1.1865200467446797E-15,5.062029829051677E-16,,150.340395,1.887198,61.95258,,,,,,,2.965,,,,,COSMOS,1.851,1.0,1
,150.29625328023508,1.8895954733911275,7.771561E-16,0.98538315,,,3.334999953334781E-15,1.5870100355798401E-15,8.049830024394855E-16,,150.296245,1.889598,41.83034,,,,,,,1.5794502,,,,,COSMOS,1.153,1.0,1
,150.11214335560334,1.904063222578436,1.0E-8,0.80577487,,,4.633010182366216E-15,2.0287300942764324E-15,1.3771599522381921E-15,,150.11222,1.904139,12.25254,,,,,,,0.97020555,,,,,COSMOS,1.193,0.0,0
,149.89075147669848,1.9435887374895475,1.0E-8,0.9235614,,,3.934650152079885E-15,3.442839953014462E-15,7.903439967098854E-16,,149.890757,1.943579,16.24042,,,,,,,0.667,,,,,COSMOS,-0.08159,0.0,0
,150.31690525820818,1.6577940948497676,1.0E-8,0.9783053,,,4.87754012390906E-15,6.4618699354855504E-15,3.4906799503589114E-16,,150.316904,1.657793,30.49516,,,,,,,0.684,,,,,COSMOS,1.438,1.0,1
,150.15454205719251,1.6896746208082676,1.0E-8,0.9253457,,,3.2262900508182694E-15,1.133079996948577E-15,9.589410344214072E-16,,150.154555,1.689672,12.70942,,,,,,,0.914,,,,,COSMOS,0.4845,0.0,0
,150.15056760230615,1.6989878573049375,1.0E-8,0.95813596,,,3.745899871212578E-15,4.217390173389844E-15,5.939029743188651E-16,,150.150608,1.698992,11.70029,,,,,,,1.689,,,,,COSMOS,1.651,0.0,0
,150.02495464242807,1.914778777024128,1.0E-8,0.991042,,,2.3056200825361797E-15,1.5590900296933254E-15,5.318930157393578E-16,,150.024966,1.914763,73.85609,,,,,,,0.969,,,,,COSMOS,3.09,0.0,0
